Customer ID;Churn Label;Churned;Account Length (in months);Local Calls;Local Mins;Intl Calls;Intl Mins;Intl Active;Intl Plan;Extra International Charges;Customer Service Calls;Avg Monthly GB Download;Unlimited Data Plan;Extra Data Charges;State;Phone Number;Gender;Age;Under 30;Senior;Group;Number of Customers in Group;Device Protection & Online Backup;Contract Type;Payment Method;Monthly Charge;Total Charges;Churn Category;Churn Reason;Fecha de contacto;Fecha de ultima transaccion;Antigüedad del cliente (en meses);Segmento de cliente;Promedio mensual de gastos;Número de quejas o soporte;Método preferido de contacto;Descuento aplicado;Hobby;Favorite TV Show;Internal Notes
4152-HCYK;No;0;58;330;578,7;464;846.8;Yes;no;169,4;0;0;0;0;KY;414-5422;Female;58;No;No;No;0;No;  One Year   ;DIRECT DEBIT;12;667;;;2023-08-28;24/9/22;94;Alto;10,67350474;10;SMS;FALSO;Gaming;Stranger Things;No relevant issues
1039-GDDV;Yes;1;24;124;337,4;0;0;No;no;4,8;1;2;0;77;KY;344-4691;Hombre;61;No;No;No;0;No;  One Year   ;DIRECT DEBIT;54;1296;Competitor;Competitor made better offer;2022/11/29;2/9/23;72;Bajo;57,79230165;6;Email;VERDADERO;Reading;Stranger Things;No relevant issues
8251-EPLQ;No;0;11;58;146;0;0;No;no;0;0;25;1;0;NM;362-7870;Hombre;27;Yes;No;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;34;378;;;2022-02-09;8/8/21;43;Medio;36,89703197;3;Teléfono;VERDADERO;Reading;Breaking Bad;No relevant issues
1637-NTTG;Yes;1;52;96;258,4;468;592.8;Yes;no;118,6;5;10;1;0;HI;364-8128;Hombre;21;Yes;No;No;0;Yes;  One Year   ;direct debit;54;2813;Other;Don't know;2020-10-05;9/3/22;73;Medio;52,09849952;9;Email;FALSO;Running;Friends;No relevant issues
2553-FHLJ;No;0;56;83;281;112;218.4;Yes;no;43,7;2;5;1;0;SC;375-5439;Female;60;No;No;No;0;Yes;  Two Year   ;direct debit;48;2679;;;2022/10/12;15/2/20;10;Medio;45,83829244;3;Email;VERDADERO;Running;Breaking Bad;No relevant issues
5881-VGEL;No;0;24;60;171;0;0;No;no;0;0;2;1;0;NC;373-4223;Hombre;55;No;No;No;0;No;  Month-to-Month   ;CREDIT CARD;60;1465;;;2020/06/02;16/6/21;46;Medio;58,94181114;3;SMS;VERDADERO;Cooking;Stranger Things;No relevant issues
9505-OXOJ;No;0;21;92;255,5;0;0;No;no;0;0;0;0;0;OH;338-4065;Hombre;66;No;Yes;No;0;No;  Two Year   ;CREDIT CARD;12;247;;;2022-06-21;18/6/22;83;Bajo;14,39281644;2;Teléfono;VERDADERO;Gaming;Game of Thrones;No relevant issues
6390-YPYY;No;0;7;20;50,6;28;88.9;Yes;no;17,8;0;6;1;0;CO;327-1319;Hombre;46;No;No;Yes;2;Yes;  Month-to-Month   ;credit card;30;218;;;2023/12/09;5/3/21;97;Medio;25,35030775;4;Teléfono;FALSO;Reading;Friends;No relevant issues
3872-SZGX;No;0;29;42;116,7;0;0;No;no;0;0;4;1;0;CT;354-7077;Hombre;54;No;No;Yes;2;No;  Month-to-Month   ;DIRECT DEBIT;26;766;;;2022/10/23;28/6/23;120;Alto;30,22407066;2;Teléfono;VERDADERO;Reading;Stranger Things;No relevant issues
5768-KDUI;No;0;33;123;227,5;132;491.7;Yes;no;163,9;0;24;1;0;TX;336-9229;Hombre;32;No;No;No;0;No;  One Year   ;direct debit;42;1358;;;2022-08-11;22/4/22;102;Medio;41,54348126;6;SMS;FALSO;Running;Stranger Things;No relevant issues
6671-DGJI;Yes;1;17;107;241,1;68;205.7;Yes;no;68,6;4;4;1;0;IA;398-5144;Hombre;58;No;No;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;38;663;Dissatisfaction;Service dissatisfaction;2023/11/10;14/3/22;57;Medio;40,32983001;10;SMS;FALSO;Gaming;Breaking Bad;No relevant issues
9621-MCGM;Yes;1;19;98;270;0;0;No;no;0;3;7;0;56;AR;396-9279;Hombre;50;No;No;No;0;No;  Month-to-Month   ;CREDIT CARD;44;842;Attitude;Attitude of support person;2020-06-22;7/12/23;29;Medio;35,63426695;9;SMS;FALSO;Gaming;Friends;No relevant issues
8418-BOIJ;Yes;1;15;75;174,5;7,737809375;2.979.056.609;Yes;no;7,4;5;8;1;0;AL;333-3447;Female;55;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;26;375;Competitor;Competitor offered more data;2022/02/13;11/4/21;20;Bajo;24,84018583;9;Email;VERDADERO;Cooking;Friends;No relevant issues
7545-ZNIK;Yes;1;1;6;9;13;12.1;Yes;no;2,4;3;3;1;0;CT;363-3763;Female;50;No;No;No;0;No;  Month-to-Month   ;CREDIT CARD;26;26;Other;Don't know;2021-12-25;4/10/22;46;Bajo;23,85855221;2;Email;VERDADERO;Running;Stranger Things;No relevant issues
4095-ELIP;No;0;35;163;414,9;0;0;No;no;0;0;0;0;0;WA;285-2768;Female;53;No;No;Yes;4;No;  Month-to-Month   ;direct debit;10;349;;;2020-12-12;25/1/21;98;Medio;11,79861982;1;Email;VERDADERO;Gaming;Friends;No relevant issues
5843-YZUY;Yes;1;24;52;121,3;96;24;Yes;no;8;1;9;1;0;WI;312-6440;Hombre;70;No;Yes;No;0;Yes;  Month-to-Month   ;credit card;45;1083;Attitude;Attitude of support person;2022/12/18;31/10/22;110;Alto;45,65175939;3;SMS;FALSO;Reading;Game of Thrones;No relevant issues
6119-SESO;No;0;50;88;251;300;385;Yes;yes;0;0;9;1;0;TN;407-8012;Hombre;59;No;No;Yes;2;No;  One Year   ;direct debit;40;2009;;;2022/11/06;9/5/21;108;Medio;37,49778278;5;Teléfono;FALSO;Reading;Stranger Things;No relevant issues
9403-UEGH;Yes;1;3;6;18,6;0;0;No;no;0;2;1;1;0;MN;337-3769;Female;72;No;Yes;No;0;No;  Month-to-Month   ;paper check;57;177;Attitude;Attitude of support person;2022-08-22;12/5/22;60;Alto;61,58630947;4;Email;FALSO;Running;Stranger Things;No relevant issues
5756-VCHB;No;0;65;117;261,3;0;0;No;no;0;0;0;0;0;MD;367-9765;Female;34;No;No;Yes;3;No;  Two Year   ;DIRECT DEBIT;10;644;;;2023/07/16;15/5/22;90;Alto;10,94091661;9;Teléfono;FALSO;Running;Game of Thrones;No relevant issues
5210-JTGK;Yes;1;22;153;344,6;92;174.8;Yes;no;35;0;3;0;64;MT;401-5586;Hombre;69;No;Yes;No;0;No;  Month-to-Month   ;DIRECT DEBIT;62;1340;Competitor;Competitor made better offer;2021-06-16;20/1/20;81;Bajo;69,78544895;4;Email;VERDADERO;Running;Game of Thrones;No relevant issues
5776-LOAO;No;0;16;97;222;0;0;No;no;0;0;35;1;0;HI;253-7451;Female;29;Yes;No;Yes;4;No;  Month-to-Month   ;CREDIT CARD;38;602;;;2022/01/24;3/5/22;21;Bajo;34,78790983;8;Email;FALSO;Gaming;Stranger Things;No relevant issues
5372-SAIN;No;0;19;49;133,1;133;209;Yes;no;104,5;0;12;1;0;TN;374-6525;Hombre;24;Yes;No;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;25;467;;;2020/10/26;2/10/22;120;Bajo;27,57766767;4;Teléfono;VERDADERO;Gaming;Breaking Bad;No relevant issues
3836-LEPS;No;0;33;100;200,3;132;458.7;Yes;yes;0;0;0;0;0;CT;325-6893;Female;33;No;No;No;0;No;  Month-to-Month   ;credit card;13;435;;;2023-07-06;23/3/23;10;Bajo;12,78437295;4;Email;VERDADERO;Reading;Stranger Things;No relevant issues
2072-ZMOC;No;0;1;8;14;3;11.1;Yes;yes;0;0;10;1;0;HI;346-8362;Female;21;Yes;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;26;26;;;2020-06-17;3/9/22;81;Bajo;29,10392992;3;Teléfono;VERDADERO;Gaming;Game of Thrones;No relevant issues
2450-DVOF;No;0;61;116;307,5;0;0;No;no;0;0;26;0;66;MN;342-2985;Hombre;22;Yes;No;Yes;4;No;  Month-to-Month   ;DIRECT DEBIT;40;2459;;;2021/10/22;6/11/21;3;Medio;47,5505731;10;SMS;VERDADERO;Cooking;Game of Thrones;No relevant issues
4952-THCQ;Yes;1;5;25;61,5;0;0;No;no;0;5;17;1;0;AR;415-4875;Hombre;27;Yes;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;18;85;Competitor;Competitor made better offer;2020-01-24;20/3/22;22;Medio;21,03784141;9;SMS;VERDADERO;Gaming;Friends;No relevant issues
1917-TYXP;No;0;56;149;334,9;0;0;No;no;0;0;0;0;0;WY;405-7850;Female;24;Yes;No;Yes;2;No;  Two Year   ;CREDIT CARD;6;318;;;2021-06-21;9/7/22;42;Alto;6,386003259;3;Email;FALSO;Running;Stranger Things;No relevant issues
5846-GACF;No;0;38;71;189,8;0;0;No;no;0;1;19;1;0;MN;382-9297;Female;23;Yes;No;No;0;No;  One Year   ;credit card;24;921;;;2023/06/08;15/4/20;20;Medio;23,54491166;2;Email;VERDADERO;Cooking;Breaking Bad;No relevant issues
9488-FZIX;No;0;60;400;898,6;0;0;No;no;0;0;0;0;0;CT;339-5329;Female;48;No;No;No;0;No;  Two Year   ;direct debit;15;875;;;2021/01/07;6/12/23;21;Bajo;13,55040766;2;Teléfono;FALSO;Running;Friends;No relevant issues
3547-XVAK;No;0;37;186;484,7;0;0;No;no;0;0;5;1;0;MA;277-4803;Hombre;36;No;No;No;0;Yes;  One Year   ;PAPER CHECK;19;694;;;2022-02-21;29/1/23;107;Bajo;15,30575832;1;Teléfono;FALSO;Cooking;Stranger Things;No relevant issues
5911-QWER;No;0;46;71;184,8;0;0;No;no;0;0;29;0;12;OH;272-6892;Female;54;No;No;Yes;3;Yes;  Two Year   ;credit card;28;1279;;;2021/02/06;31/10/23;98;Alto;23,36916075;0;SMS;VERDADERO;Reading;Friends;No relevant issues
2270-DZUO;Yes;1;7;31;72,5;28;70.7;Yes;no;14,1;3;2;1;0;WA;422-3454;Hombre;57;No;No;No;0;No;  Month-to-Month   ;direct debit;34;226;Dissatisfaction;Service dissatisfaction;2021-11-21;22/7/22;108;Alto;29,97526689;5;Teléfono;FALSO;Cooking;Breaking Bad;No relevant issues
9636-WJDY;No;0;44;103;261;176;312.4;Yes;no;104,1;0;6;1;0;MS;345-4002;Hombre;38;No;No;No;0;No;  One Year   ;DIRECT DEBIT;32;1384;;;2023/09/21;17/9/22;55;Bajo;29,97488435;6;Teléfono;FALSO;Reading;Game of Thrones;No relevant issues
3369-WQWB;No;0;44;76;218,7;0;0;No;no;0;0;12;1;0;KS;354-4191;Hombre;33;No;No;No;0;Yes;  Two Year   ;DIRECT DEBIT;34;1485;;;2021/02/04;3/7/20;93;Alto;32,71989096;1;Email;FALSO;Gaming;Game of Thrones;No relevant issues
0013-IXQX;No;0;15;41;118,3;0;0;No;no;0;0;14;1;0;MS;358-1922;Female;24;Yes;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;37;553;;;2020-01-19;16/10/21;20;Alto;30,89536599;2;Teléfono;FALSO;Reading;Friends;No relevant issues
3074-HNDN;No;0;32;185;511,7;128;288;Yes;no;72;0;4;0;8;IL;337-9007;Female;46;No;No;Yes;5;Yes;  One Year   ;DIRECT DEBIT;35;1132;;;2020-07-31;17/11/23;27;Medio;39,7917238;8;Teléfono;VERDADERO;Reading;Game of Thrones;No relevant issues
0666-PMDU;Yes;1;1;4;8;4;12.1;Yes;no;2,4;1;12;1;0;HI;371-8171;Female;21;Yes;No;No;0;No;  Month-to-Month   ;direct debit;34;34;Dissatisfaction;Network reliability;2022-11-30;13/11/20;105;Medio;29,94943103;7;Teléfono;FALSO;Reading;Game of Thrones;No relevant issues
0610-GPPF;No;0;8;35;107,4;32;112.8;Yes;no;37,6;1;6;1;0;MD;294-4030;Hombre;42;No;No;Yes;4;No;  Month-to-Month   ;credit card;28;233;;;2023-02-13;7/3/23;70;Medio;28,50299329;9;Email;VERDADERO;Reading;Breaking Bad;No relevant issues
1503-NKLB;No;0;34;74;134,4;0;0;No;no;0;0;9;1;0;IA;379-4011;Hombre;55;No;No;No;0;No;  Month-to-Month   ;direct debit;50;1664;;;2020/11/07;3/6/22;1;Bajo;50,78711357;4;SMS;VERDADERO;Reading;Breaking Bad;No relevant issues
6361-ZMWO;No;0;33;49;130;0;0;No;no;0;0;6;1;0;DE;375-5982;Hombre;76;No;Yes;No;0;No;  Month-to-Month   ;DIRECT DEBIT;53;1733;;;2020/12/21;21/5/21;24;Bajo;61,67267915;2;Email;FALSO;Cooking;Friends;No relevant issues
6088-QQOA;Yes;1;41;228;330,2;0;0;No;no;0;0;4;1;0;ID;389-8032;Female;67;No;Yes;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;58;2411;Dissatisfaction;Network reliability;2021-11-30;18/12/20;11;Alto;66,33789338;9;Email;FALSO;Running;Stranger Things;No relevant issues
2330-SQWN;Yes;1;1;2;5;0;0;No;no;0;5;6;1;0;NJ;331-3006;Hombre;48;No;No;No;0;No;  Month-to-Month   ;paper check;31;31;Competitor;Competitor made better offer;2023/01/16;20/1/20;100;Alto;32,59631892;10;SMS;FALSO;Cooking;Breaking Bad;No relevant issues
2497-EDSN;No;0;53;330;641,9;371;519.4;Yes;no;173,1;0;5;1;0;WI;383-9448;Hombre;62;No;No;No;0;Yes;  One Year   ;CREDIT CARD;52;2773;;;2023-01-11;22/6/21;96;Medio;56,02909931;9;SMS;FALSO;Running;Stranger Things;No relevant issues
6271-RLQY;No;0;23;113;273;92;312.8;Yes;no;156,4;0;43;1;0;VA;291-5779;Hombre;28;Yes;No;No;0;No;  One Year   ;DIRECT DEBIT;34;772;;;2022/05/01;9/3/20;89;Medio;37,28183638;3;Teléfono;FALSO;Reading;Breaking Bad;No relevant issues
4916-APQL;No;0;40;208;514,6;0;0;No;no;0;0;4;1;0;SC;415-2641;Hombre;63;No;No;No;0;No;  Two Year   ;DIRECT DEBIT;26;1049;;;2021/06/03;10/10/20;82;Alto;27,94240629;1;Teléfono;VERDADERO;Running;Breaking Bad;No relevant issues
1056-ZSEU;No;0;15;75;213,5;0;0;No;no;0;0;1;1;0;CT;404-3238;Female;56;No;No;No;0;Yes;  Month-to-Month   ;paper check;53;806;;;2020-03-09;14/8/22;35;Bajo;54,71907637;2;SMS;VERDADERO;Cooking;Friends;No relevant issues
3196-JIPD;No;0;25;168;329,1;100;237.5;Yes;no;47,5;0;10;1;0;DC;327-9957;Hombre;21;Yes;No;No;0;Yes;  Two Year   ;direct debit;40;1020;;;2023/10/18;4/6/21;8;Medio;40,1035855;9;Teléfono;VERDADERO;Reading;Friends;No relevant issues
7804-WNUA;No;0;60;176;419,1;240;468;Yes;no;156;0;0;0;0;ND;358-8729;Female;36;No;No;Yes;6;No;  Two Year   ;direct debit;6;379;;;2022-01-26;12/12/23;27;Alto;6,067783937;8;Email;FALSO;Gaming;Friends;No relevant issues
9585-VLWP;No;0;6;25;74;0;0;No;no;0;2;1;1;0;NJ;362-4698;Hombre;58;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;39;224;;;2021-12-13;14/1/22;58;Alto;32,77873175;8;Email;VERDADERO;Reading;Game of Thrones;No relevant issues
3106-PDGO;Yes;1;47;130;281,4;47;545.2;Yes;no;109;3;7;1;0;AZ;344-6334;Female;70;No;Yes;No;0;No;  Month-to-Month   ;DIRECT DEBIT;43;2008;Competitor;Competitor made better offer;2023/08/18;26/3/23;5;Medio;50,83643886;1;Teléfono;VERDADERO;Cooking;Breaking Bad;No relevant issues
9370-UKHS;Yes;1;1;5;15;0;0;No;no;0;3;5;1;0;VA;363-3571;Female;77;No;Yes;No;0;No;  Month-to-Month   ;CREDIT CARD;30;30;Competitor;Competitor had better devices;2023/12/02;3/8/22;65;Medio;25,16621792;5;Teléfono;VERDADERO;Cooking;Game of Thrones;No relevant issues
8797-BNAG;No;0;59;92;234,3;0;0;No;no;0;1;14;1;0;NY;288-5180;Female;27;Yes;No;No;0;Yes;  One Year   ;DIRECT DEBIT;34;1997;;;2023/10/16;26/9/20;68;Bajo;34,89908768;3;Teléfono;FALSO;Reading;Game of Thrones;No relevant issues
3705-HHNW;No;0;9;19;43,4;0;0;No;no;0;0;7;1;0;WA;392-2708;Hombre;50;No;No;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;41;357;;;2020-02-01;17/4/22;18;Bajo;35,36264605;9;Teléfono;FALSO;Running;Breaking Bad;No relevant issues
8752-SOTK;Yes;1;39;111;231,9;0;0;No;no;0;0;14;1;0;AL;369-9738;Female;29;Yes;No;No;0;Yes;  One Year   ;DIRECT DEBIT;45;1722;Attitude;Attitude of service provider;2022/04/04;4/4/22;87;Medio;48,81714785;8;SMS;FALSO;Running;Breaking Bad;No relevant issues
1953-OXHK;No;0;68;72;272,7;0;0;No;no;0;0;4;1;0;VA;372-1534;Hombre;43;No;No;Yes;3;Yes;  One Year   ;direct debit;41;2805;;;2020/07/14;21/11/20;20;Medio;45,61493304;5;Teléfono;FALSO;Running;Breaking Bad;No relevant issues
6636-ADIT;No;0;1;5;13;0;0;No;no;0;2;6;1;0;NV;336-1574;Hombre;34;No;No;No;0;No;  Month-to-Month   ;credit card;23;23;;;2022/12/09;16/8/21;58;Alto;24,70310604;5;SMS;FALSO;Gaming;Game of Thrones;No relevant issues
3772-TDDC;Yes;1;16;33;110,6;8;21.2;Yes;no;5,3;3;28;0;44;NE;421-8535;Female;29;Yes;No;No;0;No;  Month-to-Month   ;direct debit;22;351;Competitor;Competitor offered more data;2021-02-05;1/11/21;72;Medio;18,0036087;0;SMS;FALSO;Gaming;Breaking Bad;No relevant issues
4788-QHYH;No;0;62;283;686,4;682;589;Yes;no;147,3;0;0;0;0;NJ;418-8568;Hombre;28;Yes;No;Yes;5;No;  One Year   ;DIRECT DEBIT;7;450;;;2022-07-16;20/11/20;6;Alto;8,121117478;8;SMS;VERDADERO;Reading;Stranger Things;No relevant issues
5417-OTQN;Yes;1;5;11;26,9;0;0;No;no;0;3;6;1;0;TN;319-7468;Female;53;No;No;No;0;No;  Month-to-Month   ;direct debit;23;125;Dissatisfaction;Lack of self-service on Website;2022-08-25;5/5/21;7;Alto;19,16300378;2;Teléfono;FALSO;Running;Breaking Bad;No relevant issues
9254-JOQK;No;0;71;458;996,9;284;482.8;Yes;no;160,9;2;2;0;34;AL;333-4154;Female;44;No;No;No;0;Yes;  Two Year   ;direct debit;30;2107;;;2023-09-14;14/6/23;77;Medio;29,72091444;7;SMS;VERDADERO;Reading;Game of Thrones;No relevant issues
4603-VWTU;No;0;8;12;31;0;0;No;no;0;0;0;0;0;NC;363-7802;Female;30;No;No;No;0;No;  Two Year   ;CREDIT CARD;9;73;;;2022-05-13;31/10/20;118;Bajo;9,724386831;7;Teléfono;VERDADERO;Reading;Breaking Bad;No relevant issues
0949-NUGZ;No;0;18;82;199;0;0;No;no;0;0;4;1;0;OK;328-9869;Hombre;49;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;26;477;;;2022-03-19;16/4/21;35;Bajo;21,48043886;7;SMS;FALSO;Gaming;Game of Thrones;No relevant issues
7105-WYGT;No;0;68;377;751,8;272;707.2;Yes;no;235,7;0;38;1;0;DE;303-2279;Hombre;58;No;No;Yes;2;Yes;  Two Year   ;CREDIT CARD;49;3326;;;2020-11-13;19/9/22;77;Bajo;40,62087251;4;SMS;FALSO;Running;Stranger Things;No relevant issues
4578-CAXO;No;0;68;289;678,3;408;952;Yes;no;238;2;3;0;24;FL;334-7443;Female;67;No;Yes;No;0;Yes;  One Year   ;CREDIT CARD;50;3385;;;2023/08/16;12/3/23;62;Bajo;56,00901305;7;SMS;VERDADERO;Running;Stranger Things;No relevant issues
0141-HSXP;No;0;3;12;23,2;21;42;Yes;yes;0;1;2;1;0;NJ;384-5632;Hombre;56;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;41;120;;;2022/02/01;4/5/21;2;Bajo;36,28134618;2;Email;FALSO;Gaming;Friends;No relevant issues
6427-RUJP;Yes;1;1;7;15;0;0;No;no;0;4;5;1;0;KS;413-1061;Hombre;50;No;No;No;0;No;  Month-to-Month   ;credit card;21;21;Attitude;Attitude of support person;2023/04/28;26/5/22;57;Alto;24,34230003;6;Email;VERDADERO;Cooking;Friends;No relevant issues
4016-FTVE;No;0;48;265;767,8;0;0;No;no;0;2;9;1;0;ME;376-9607;Female;67;No;Yes;No;0;Yes;  Two Year   ;DIRECT DEBIT;43;2087;;;2022/08/01;12/12/20;51;Medio;40,1992929;7;Teléfono;VERDADERO;Gaming;Stranger Things;No relevant issues
9873-HMMH;No;0;3;4;11,2;0;0;No;no;0;2;8;1;0;DE;353-7801;Female;21;Yes;No;No;0;Yes;  Month-to-Month   ;direct debit;32;90;;;2021/08/12;14/2/22;51;Bajo;37,20565944;8;Email;VERDADERO;Gaming;Game of Thrones;No relevant issues
4884-ACZX;Yes;1;2;6;13,8;8;24.8;Yes;no;6,2;0;1;1;0;ID;307-5196;Hombre;56;No;No;No;0;No;  Month-to-Month   ;direct debit;33;57;Other;Don't know;2020/08/08;8/9/22;88;Bajo;32,52422965;7;SMS;FALSO;Running;Game of Thrones;No relevant issues
4505-OCXZ;No;0;61;211;673,5;0;0;No;no;0;0;13;1;0;NY;415-8780;Hombre;37;No;No;No;0;Yes;  Two Year   ;DIRECT DEBIT;20;1200;;;2020-10-14;19/9/22;74;Alto;16,92638239;2;Teléfono;FALSO;Reading;Breaking Bad;No relevant issues
7138-IQMP;No;0;47;295;565,3;0;0;No;no;0;1;9;1;0;MO;314-6746;Female;63;No;No;No;0;Yes;  One Year   ;credit card;45;2125;;;2020/09/08;12/12/23;41;Bajo;46,18009161;10;Email;VERDADERO;Running;Stranger Things;No relevant issues
1144-XNOE;No;0;67;437;1012,1;0;0;No;no;0;2;21;1;0;ND;398-1759;Female;29;Yes;No;No;0;Yes;  Two Year   ;direct debit;57;3862;;;2023-11-27;27/10/23;18;Alto;45,72706111;4;SMS;VERDADERO;Cooking;Game of Thrones;No relevant issues
1759-KGJH;No;0;41;166;446,7;0;0;No;no;0;0;7;1;0;OR;352-2899;Hombre;19;Yes;No;Yes;2;Yes;  One Year   ;credit card;25;1029;;;2021-12-15;23/11/20;103;Medio;26,02145227;7;Teléfono;VERDADERO;Gaming;Game of Thrones;No relevant issues
9224-AJIY;Yes;1;56;126;390,8;224;476;Yes;no;238;3;2;1;0;FL;341-2058;Female;49;No;No;No;0;No;  One Year   ;direct debit;33;1861;Dissatisfaction;Network reliability;2020/10/07;16/8/20;78;Bajo;28,68847983;1;Teléfono;VERDADERO;Running;Friends;No relevant issues
7023-YWYM;No;0;46;145;325,3;0;0;No;no;0;0;0;0;0;KY;346-7302;Female;60;No;No;No;0;No;  Two Year   ;CREDIT CARD;13;616;;;2022-08-06;10/7/22;72;Medio;12,1544597;4;Email;VERDADERO;Cooking;Game of Thrones;No relevant issues
3529-HFMY;No;0;29;148;382,4;0;0;No;no;0;0;8;1;0;CO;272-1559;Female;25;Yes;No;No;0;No;  One Year   ;credit card;20;582;;;2023-07-12;16/4/23;1;Alto;20,38690031;7;Email;VERDADERO;Gaming;Stranger Things;No relevant issues
5992-ZZKY;No;0;61;229;487,1;0;0;No;no;0;0;6;1;0;ID;390-7274;Female;39;No;No;No;0;Yes;  Two Year   ;credit card;52;3151;;;2020-02-16;29/9/20;89;Alto;47,417845;0;SMS;VERDADERO;Running;Stranger Things;No relevant issues
1789-BFVK;No;0;70;402;975;0;0;No;no;0;2;10;1;0;SD;388-4571;Hombre;24;Yes;No;No;0;Yes;  Two Year   ;credit card;30;2120;;;2023/06/04;27/2/23;33;Medio;33,60638631;9;Email;VERDADERO;Gaming;Friends;No relevant issues
9939-GLYU;No;0;5;11;19,3;0;0;No;no;0;0;0;0;0;MI;305-8420;Hombre;26;Yes;No;No;0;No;  Month-to-Month   ;credit card;7;34;;;2020/05/11;24/1/20;42;Medio;5,829084304;0;Email;VERDADERO;Reading;Game of Thrones;No relevant issues
1086-PWUP;Yes;1;1;2;6;0;0;No;no;0;4;1;1;0;ID;301-4807;Female;75;No;Yes;No;0;No;  Month-to-Month   ;DIRECT DEBIT;43;43;Attitude;Attitude of service provider;2023-02-22;18/4/20;59;Medio;36,69481857;7;SMS;FALSO;Gaming;Breaking Bad;No relevant issues
1364-KTKD;No;0;71;280;706,6;0;0;No;no;0;0;10;1;0;SD;316-7118;Hombre;37;No;No;No;0;Yes;  Two Year   ;direct debit;41;2890;;;2021/04/04;18/5/23;76;Bajo;43,49190727;1;Teléfono;VERDADERO;Gaming;Friends;No relevant issues
0965-KMMB;No;0;65;289;583,5;0;0;No;no;0;0;8;1;0;NM;385-8730;Hombre;29;Yes;No;No;0;No;  Two Year   ;DIRECT DEBIT;57;3687;;;2021-12-19;6/11/20;10;Medio;66,29052694;9;Teléfono;FALSO;Reading;Stranger Things;No relevant issues
3780-RAVF;Yes;1;19;78;167,2;57;207.1;Yes;no;103,6;0;26;1;0;KS;404-5840;Hombre;32;No;No;No;0;No;  One Year   ;DIRECT DEBIT;39;729;Other;Poor expertise of online support;2022-04-04;6/7/22;30;Medio;31,32764685;2;SMS;FALSO;Gaming;Stranger Things;No relevant issues
5874-SVDB;No;0;14;76;184;0;0;No;no;0;0;20;1;0;MO;309-2865;Hombre;20;Yes;No;No;0;No;  Month-to-Month   ;direct debit;42;588;;;2023/03/04;22/4/21;22;Bajo;44,26627507;1;Email;VERDADERO;Cooking;Breaking Bad;No relevant issues
2263-MVDN;No;0;63;336;824,1;189;617.4;Yes;no;123,5;0;0;0;0;MN;333-6296;Female;43;No;No;No;0;No;  Two Year   ;credit card;15;948;;;2020/10/23;8/2/23;76;Medio;13,81260638;5;Email;FALSO;Running;Game of Thrones;No relevant issues
0004-CDJU;No;0;40;90;161,8;0;0;No;no;0;0;5;1;0;NC;328-5515;Female;40;No;No;No;0;No;  One Year   ;direct debit;15;587;;;2022-05-06;23/12/20;93;Alto;15,76541928;2;Teléfono;FALSO;Gaming;Friends;No relevant issues
0177-XKAA;No;0;50;155;545;0;0;No;no;0;0;21;0;21;IA;378-9478;Female;21;Yes;No;No;0;No;  Month-to-Month   ;CREDIT CARD;34;1688;;;2021-01-10;22/8/22;69;Medio;31,13013835;8;Teléfono;VERDADERO;Gaming;Game of Thrones;No relevant issues
0802-KSMH;No;0;62;297;861,8;0;0;No;no;0;2;7;1;0;IL;343-3296;Female;48;No;No;No;0;Yes;  Two Year   ;PAPER CHECK;31;1914;;;2020-10-28;4/4/22;91;Bajo;30,22110882;4;Email;FALSO;Reading;Friends;No relevant issues
9589-MEGD;No;0;2;9;26,8;0;0;No;no;0;0;5;1;0;WV;345-7833;Female;21;Yes;No;Yes;4;No;  Month-to-Month   ;credit card;17;35;;;2022/01/05;17/4/22;119;Alto;16,96746868;5;SMS;VERDADERO;Gaming;Game of Thrones;No relevant issues
5144-LTAL;No;0;60;180;479,5;0;0;No;no;0;0;37;1;0;NC;358-4278;Female;26;Yes;No;No;0;Yes;  One Year   ;credit card;53;3152;;;2021-11-22;27/10/22;2;Alto;54,29663166;8;Email;FALSO;Gaming;Friends;No relevant issues
0065-TBES;No;0;35;132;346,1;105;332.5;Yes;no;83,1;0;24;1;0;SC;408-5322;Hombre;23;Yes;No;Yes;5;No;  One Year   ;credit card;23;806;;;2022-03-12;10/11/20;14;Bajo;26,83098129;5;Teléfono;FALSO;Cooking;Stranger Things;No relevant issues
7716-EDWR;Yes;1;1;8;15;0;0;No;no;0;3;2;1;0;RI;384-10302;Female;54;No;No;No;0;No;  Month-to-Month   ;PAPER CHECK;24;24;Dissatisfaction;Service dissatisfaction;2020/03/21;22/4/23;11;Bajo;19,22160118;3;SMS;FALSO;Gaming;Breaking Bad;No relevant issues
